character,line
Luke,"I know what sex is, Alex. It's when a man and a woman take off their underpants and then get into the bed."
Alex,Stop talking!
Haley,Aah!
Gloria,Try Claire again.
Jay,"I'm not getting a signal. Relax. We'll get her. Hey, shorty told me about this restaurant in Vegas that's got a three-story wine tower right in the middle of it. The guy who gets your wine flies around on a wire."
Gloria,"Like the ""Peter Pan""."
Jay,"No. Not like the ""Peter Pan"". This is a high-end place."
Gloria,"Oh, yeah, because all the finest restaurants in the world have people flying around on wires."
Jay,"You know, you used to go bananas when a Japanese guy flipped a shrimp onto your plate. Now look at you."
Gloria,Try her again.
Jay,"Fine. And just so you know, it's not like Peter Pan. I mean, nobody wears tights or anything."
Gloria,"Well, if they're not wearing anything, I don't want them flying over my food."
Phil,Hello.
Jay,"Phil, it's me. Can I talk to Claire?"
Phil,"Yeah. One second, Jay. It's your dad."
Claire,"No. No, no. Can't. Unh-unh."
Phil,She doesn't want to talk right now.
Gloria,"Ay, no."
Jay,Why not?
Phil,"Uh, she's a little too upset."
Jay,"Phil, put her on."
Phil,He says he wants to...
Claire,: Hang up the phone.
Phil,"I'm sorry, Jay. She says I have to go."
Jay,"You know, she's my daughter and everything, but that guy seriously needs to grow a pair. Well, we tried. Vegas, here we come."
Gloria,Turn around the car.
Jay,Only 'cause I want to.
Cameron,This is a... a beautiful home. I love the throwback to the '60s.
Mitchell,"Although if this was the '60s, we'd be a couple of ""Confirmed bachelors,"" and Lily would be a yorkie."
Mitchell,"Oh, Amelia."
Cameron,"Oh, you are funny! Oh!"
Cameron,"Now, what do you do, Amelia?"
Cameron,"Oh, my gosh. Are you that Amelia?"
Mitchell,Can't get in. Can't.
Cameron,"Oh, I'm sorry. Tell them what?"
Cameron,Oh.
Cameron,"Yeah. You said to tell them s... something. Did you hear that? When we know what to say, we're in."
Mitchell,"Oh! This is very exciting. I've never had an in at a restaurant before. They'll probably greet us at the door by our names, show us to our favorite table..."
Cameron,"They'll let us play fast and loose with the menu, order lunch things for dinner, dinner things for lunch! It's fine. It's fine. It's fine."
Mitchell,Cameron!
Cameron,It's fine.
Mitchell,Stop moving.
Cameron,"Oh, that's the baby monitor. Should we turn it off?"
Mitchell,"Okay, this is why she's so successful. She's tough but calm."
Mitchell,Act like you weren't listening.
Cameron,What does that look like?
Mitchell,"Oh, it's not a problem. We'll watch the kids."
Cameron,"Oh, yes, you go take care of that fabulous restaurant of yours that we cannot wait to try. And when we do call, Amelia, you said to..."
Mitchell,Did you hear that?
Cameron,She owes us big time.
Mitchell,"You know, she also has that restaurant in Las Vegas where the sommeliers fly around on wires."
Cameron,"Oh, my gosh. Lily, thank you for being such a trouper with Mr. Personality over there. I'm gonna get you a treat. Oh, a juice box broke in here. It's all wet inside. Will you stop gasping? It's just a diaper..."
Claire,Okay. We need a game plan. We need to rehearse exactly what we're gonna say because that is the only way I'm gonna hold it together when my babies are looking at me with judgment and disgust.
Phil,"First of all, that's how they always look at us."
Claire,"Oh, Phil."
Phil,"Secondly, this isn't as traumatic as you think."
Claire,"Honey, I walked in on my parents having sex once. It was... oh... awful. I can't even get the image out of my mind."
Phil,"Claire, we're not your parents. We're in much better shape."
Claire,"Okay. You want to know the worst thing? They didn't even talk about it. They just let it hang there. I'm not gonna do that to our kids. Phil, this... this is a defining moment for us as parents. How we handle this could shape how they feel about sex and intimacy for the rest of their lives!"
Phil,"Claire. Honey. Honey, this is only a big deal if we make it a big deal. We set the tone here. So let's just play it cool. Act like it was a big, funny mix-up. Crack a few jokes. Lighten the mood."
Claire,Jokes.
Phil,Yeah.
Claire,What kind of jokes?
Phil,"Well, this is... I'm just spitballin' here, but... what if I was all, ""knock, knock""... and they were like, ""who's there?"" And I was all, ""someone who doesn't want to see their parents doing it. That's why we knocked"". Again, this is... this is very rough."
Haley,Why are they still up there?
Luke,Yeah. How long does sex take?
Alex,"Oh, my God. Stop talking."
Luke,Did you guys notice that dad had the same look on his face as when he smells a new car?
Alex,I need to leave. I need to go to camp.
Haley,This is gonna be so weird when they come down. Let's just go. Okay? Come on.
Luke,Wait. But I'm hungry.
Haley,We'll get breakfast. Let's just go. Come on! Let's go. Come on.
Jay,Where are you going?
Haley,Anywhere.
Gloria,Where is your mother? I need to talk to her.
Haley,I don't think it's a good time right now. She won't come out of her room.
Gloria,"She's really upset, isn't she?"
Haley,Big time.
Alex,How'd you know?
Jay,We called.
Gloria,Tell me exactly what she said.
Luke,I don't know. There was just a lot of screaming.
Jay,Where was your father when all this was going on?
Luke,"Oh, he was right behind her."
Alex,Ugh! Ugh!
Cameron,Oh! It's not coming out! It's not coming out!
Mitchell,Blot! Don't rub! Blot!
Cameron,We are beyond blotting and rubbing. I think we've moved on to sweating and crying.
Mitchell,"Okay, okay. Let's not panic. We'll just... we'll tell Amelia what happened, and then we'll pay to have it cleaned."
Cameron,"What if it can't be cleaned, Mitchell?!"
Mitchell,"Okay, okay. Then we'll pay for a new rug."
Mitchell,Anjelica Huston!
Mitchell,"Oh! Oh, my God. $50,000 for a rug?! Cam, we don't have that kind of money."
Cameron,"Maybe she won't make us pay. I mean, we wouldn't make someone pay if this happened to us."
Mitchell,"Did you not hear her on the phone? ""Fix it. Replace it. Write me a check"". She probably has that embroidered on a pillow, right next to a jar of human tears."
Cameron,Maybe we can turn this around.
Mitchell,How? It looks like someone bled out over here.
Cameron,"No. I mean the rug. Maybe we can turn the whole rug around, put it under the couch. See? No one would ever know it's there."
Mitchell,"Well, you know, we would know."
Cameron,Well...
Mitchell,What are you thinking?
Cameron,You don't want to know.
Mitchell,"No, tell me, 'cause I'm... I think I'm thinking the same thing."
Cameron,"I seriously doubt that, because now I'm thinking it was Joan Collins' house."
Phil,"Gloria, what are you... what are you doing here?"
Claire,"Wait, where are the kids?"
Gloria,They just left. They told me that you were very upset.
Claire,"Oh, God."
Gloria,And you have every right to be.
Claire,It was bad.
Gloria,"I know that. Claire, it was an accident."
Claire,That doesn't make it any better.
Gloria,"Okay, you're right. I know how you feel."
Claire,"Oh, God."
Gloria,"It happened to me before, with another woman. And that time, I was the one getting it. And it hurt."
Phil,Wow.
Gloria,"I'm sorry it had to come out like this, but you have to admit that you're only happy when you're the one cracking the whip."
Claire,"What? Gloria Come on, we all know how you ride Phil. But maybe if you just let go a little, maybe even taste my cupcakes, I will join you."
Claire,No... unh-unh. No. No. I... I am so confused right now.
Phil,I may pass out.
Claire,What are you talking about?
Gloria,What are you talking about?
Claire,The kids just walked in on me and Phil i... in bed. And we've just spent the last hour holed up in our room trying to figure out what to say to them.
Gloria,Yeah. That's what I'm talking about. Can I use your computer? I just need to check one e-mail.
Claire,"Yeah, the kitchen."
Jay,"Gloria, I just switched us to the next flight. Now, did you guys get everything straightened out?"
Gloria,Claire is very upset because the kids just walk in on them having sex.
Jay,"Aw, geez."
Claire,"Oh, then we're all up to speed."
Gloria,She's so upset that she hasn't even had time to apply her make-up or use her computer.
Claire,"W... what are you even doing here, dad?"
Jay,"I don't think you should be the one doing the questioning here, missy."
Phil,Don't get mad at her. Your wife's the one who just offered up her cupcakes.
Claire,Phil.
Luke,Good thing we had mom's gas card.
Haley,"Don't make me regret buying you that lighter, dude. Put it down."
Alex,"Okay, I'm just gonna say it. Our parents are totally irresponsible. And I'm not just talking about us walking in on their... little freak show earlier."
Haley,Just let it go.
Alex,No. We're lucky to be alive. How often do they let Luke go... go to school in shorts in the winter? And they let me ride in the front seat before I was 60 pounds. And they never shut the gate at the top of the stairs when we were babies. Do you know how many times you fell on your head? Do you?
Luke,No.
Haley,"We get it... it was bad. But, you know, I... I guess... It's better than having parents who fight all the time. Maybe."
Luke,My friend Jacob's parents are getting divorced. He has to move out of his house. They told him last week.
Alex,That sucks.
Haley,He'll get used to it. Half of my friends' parents are divorced.
Alex,Mine too.
Haley,It's insane.
Luke,So it's a good thing mom and dad still do sex.
Alex,"Better than mom leaving the stove on, which she's done twice this month."
Haley,I just realized we haven't even gotten to the worst part of it yet.
Alex,Which is?
Haley,They're gonna want to talk about it.
Luke,"Well, maybe not."
Alex,"Are you kidding? Their parents never talked about anything, so they want to talk about everything."
Haley,"Yeah, they called a family meeting when we switched to 1% milk."
Claire,I don't know where those kids are.
Jay,What is more important than putting a working lock on a bedroom door?
Claire,You are one to talk.
Jay,What is that supposed to mean?
Claire,You don't remember when I walked in on you and mom that time?
Jay,"Gloria, can we please go now?!"
Claire,"Mm-Hmm. Mm-Hmm. So why don't you just get off your high horse, dad. At least I am trying to handle this better than the two of you did."
Jay,What did we do?
Claire,You made gimlets and went back to your room.
Jay,What were we supposed to do?
Claire,You... you... you could have talked to me. You could have made sure that I was okay.
Jay,Want to talk about it?
Claire,Yes.
Jay,"Fine. Your mother and I were watching a particularly racy episode of ""Hart to Hart"". Stefanie powers had to go undercover as a call girl."
Claire,Mnh-mnh. Dad.
Jay,Hang on. This whole story makes more sense if you know I got a thing for thigh-high boots.
Claire,"Oh, gross! Gross. You are ruining sex for me. And boots."
Phil,Hey. Working okay for you?
Gloria,"Oh, yes. I was sending an e-mail to my brother in Colombia."
Phil,Oh.
Gloria,"Um, I was telling him about Claire. You know, I realize there's so much I don't know about her. Like, for example, what is her favorite word? Or what was her first pet's name?"
Phil,"Gloria, I'm not an idiot. Are you trying to get Claire's password?"
Gloria,"Okay, fine. I sent her something by mistake. I need to get into Claire's e-mail to erase it before she sees it."
Claire,Before I see what?
Gloria,"Hola, Claire."
Claire,"Hi, Gloria. Before I see what?"
Gloria,"It's so embarrassing. You see, Jay and I..."
Jay,It's a naked picture of Gloria.
Phil,Whoa.
Gloria,Yes. Naked.
Claire,Mm.
Gloria,I was gonna send it to Jay. You see everything. The whole body.
Phil,I need to sit.
Claire,"Okay. Wow, dad. So, you just got done giving me a lecture on the importance of locking my bedroom door while in my house to retrieve naked pictures that your wife accidentally sent me."
Jay,The irony is just occurring to me.
Claire,Mm. Mm.
Gloria,What are you doing?
Claire,What I'm doing... is deleting it.
Jay,Good for you. Let's go to Vegas!
Gloria,Ciao!
Claire,"Do us a favor... no pictures. Oh, Gloria, listen. We do need to talk about the bake sale at some point. I have some concerns."
