character,line
Claire,Believe me... and it's best for everybody if you just do it quickly.
Phil,I can't believe we're having this conversation. He's like part of the family.
Claire,Trust me... It's the right thing to do. Just end it.
Phil,"Okay, but be gentle. Boys are surprisingly sensitive at that age."
Claire,Water-polo-girl story.
Phil,"Yes, I'm gonna tell the water-polo-girl story, 'cause it hurt! Okay, so I'm working in the principal's office. She walks in, hair all silver from the chlorine... Tells me she wants her varsity jacket back. I tear up a little, then I tear up a lot. I'm begging, I'm begging... at some point I realize I'm sitting on the button to the high-school intercom system. Yuk it up, ladies. Wasn't funny then, is not funny now. It was traumatic, Haley. Don't do Dylan like Linda ""The Cannon"" did me."
Claire,"Oh, honey... That was a long time ago."
Phil,I loved her.
Claire,Okay. I know.
Phil,You know what? Maybe I'll call Dylan after he talks to Haley. He's gonna need someone to lean on.
Claire,"But that someone should not be his ex-girlfriend's father. Honey, when Dylan is out of her life, he should be out of ours."
Phil,You've always hated Dylan.
Claire,"I have not always hated Dylan. I have always thought that Haley could do better. Plus, the new boyfriend is super smart."
Haley,It's done. We broke up.
Phil,What?!
Haley,I texted Dylan. It's over.
Phil,I'll bet that's him. Yep. Sad-face emoticon! You can feel the hurt through the phone!
Mitchell,Cam's mom spend half of dinner with her hands all over me. Oh. It was like she was blind and wanted to know what my thighs looked like.
Claire,"Are you sure? I mean, are you really the best judge of this kind of a thing? You've had boundary issues since you were a kid."
Mitchell,I have not!
Claire,Okay. Sorry. My mistake. Must be Cam's mom... her issues.
Mitchell,What are you doing?
Claire,Nothing... Just getting a spoon.
Mitchell,Stop it.
Claire,Is it bothering you?
Mitchell,"Yes, it is."
Claire,"Hey, Mitchell"
Mitchell,"Claire, stop it! Stop it!"
Claire,"Mitchell, Mitchell, Mitchell, Mitchell..."
Mitchell,Force field!
Claire,That never stops being fun.
Mitchell,"Good. Listen, this is... This is not in my head, Claire. And it's actually getting worse."
Claire,What does Cam say?
Mitchell,"Well, he never seems to notice. And I certainly can't talk to him about it because God forbid I say anything negative about his mom. One time I added salt to her casserole... And he went into the garage and punched the car."
Claire,"Okay, Mitchell, if this is happening... and I'm pretty sure it isn't..."
Mitchell,Thank you. Supportive.
Claire,Then you need Cam to see his mom feeling you up and then make Cam deal with it.
Mitchell,Ew.
Claire,"Think about it. Hi, Dylan."
Claire,"Actually, I think we're gonna stick with ""Mrs. Dunphy."" Come on in. How are you doing?"
Claire,"To be fair, Dylan, that is a family portrait."
Claire,"Oh, sure. Yeah."
Claire,"Oh, don't look on the bookshelf! You're just gonna..."
Jay,"Hey, kid, you got a minute? I need the name of that medical website."
Manny,Can this wait until I'm home? I'm having the round of my life.
Jay,"I've been thinking, I might have a couple of those,"
Manny,"Uh, I see. You might as well play through. It's gonna be a while."
Jay,"I mean, I'm probably wrong, but, you know, I just, uh, want to make sure."
Gloria,Is that Manny?
Jay,"Work. So, uh, tell them I'll... I'll get that order out this afternoon, huh?"
Manny,Did she buy that? Because it sounded fake on this end.
Jay,"I'll talk to you later, Tom. Tom."
Gloria,Mm.
Phil,"Dylan! Oh, Dylan, Dylan, Dylan, Dylan."
Phil,"Hey, now that you guys are broken up, you can call me whatever you want. Phil, Vitamin p., P. Daddy."
Phil,"Okay. I'm gonna miss that bad boy. When I forget my own axe, sometimes I come in here and noodle on it. Actually, I've been writing a little song of my own. Might be able to pluck out a few..."
Phil,Weird... this is kind of what my song's about.
Phil,"Hey... I know this is tough, but you're gonna be fine. You know, I was a lot like you in High School... except my hair was shorter and my guitar was a flute."
Phil,"Oh, I don't... I don't know if that's such a good idea."
Phil,"Uh, what... what the hell? Yeah! Let's go guitar shopping."
Phil,Okay. All right.
Phil,"Okay. You... you, uh, you can go ahead and exit through the...Front door."
Cameron,My old yearbook!
Cameron,"Oh! Ho ho! Oh, look."
Cameron,"""You're the cutest boy in school. We're gonna have an awesome summer. Smooches... Brenda."" Oh, Brenda, you are about to have the most confusing summer of your life."
Mitchell,"Hey, guys!"
Mitchell,"Ah. Oh! Oh, Barb, oh, you are such a good hugger."
Cameron,Isn't she the best hugger?
Mitchell,"Oh, and look what I... I got you, Barb."
Mitchell,Scratchers!
Cameron,"Oh, that's your tea. I'm gonna get your tea."
Mitchell,"Oh. Let me have that. Oh, wow, yeah, feel free to fish around in there. Cam? Cam. I'd like a cup, too, please."
Cameron,Just a second.
Mitchell,"Ohh, Barb, ohh. You know what? I-I-I strained myself so bad today."
Mitchell,"It's this area between my, uh, lower back and upper thigh."
Mitchell,It's my Fanny. It's really knotted up.
Mitchell,"Ohh, I would love that. Just... It's really seized up. Just put your fingers all over my... My Fanny. Your magic fingers... Barb."
Cameron,Momma? Your tea. Mitchell?
Cameron,See you in the room for a minute? Thank you. It's very hot. Don't burn your tongue.
Cameron,"Okay, I am not gonna cry, but I want to know why, Mitchell, why you are presenting to my mother like a baboon."
Mitchell,I wanted you to see her fondling me.
Cameron,"So, you do want me to cry."
Mitchell,"No, no, Cam, it's just that... She's always touching me inappropriately, and you never seem to notice."
Cameron,"Show me, Mitchell. Show me on Lily's doll where my mother is touching you."
Mitchell,"I know that you don't want to hear this, but she's handsy, and it makes me uncomfortable."
Cameron,"Oh, my God. I know what this is. You're just not used to having a mother that shows affection."
Mitchell,"Oh, do not make this about my mother."
Cameron,I didn't. But it is normal for a mother to be physical. And it is not strange for an occasional hug or a little pat on tanny.
Mitchell,"Okay, these aren't pats, Cam... no. She squeezes and lingers!"
Cameron,Show me where she squeezes and lingers.
Mitchell,"Cam, put the doll down. I don't know if this is just sexual or... or crazy town, but your mother cannot keep her hands off of me, and it's creeping me out No. Oh... Barb..."
Cameron,Let me show you where you stabbed my momma.
Phil,"Thanks for helping me pick out my axe. You were so right, by the way. The one with two necks would have been overkill."
Phil,"Diet starts tomorrow! Don't tell Mrs. Dunphy about this, either."
Phil,She's a girl with strong opinions... like her mother. Claire hates this new sweatshirt I bought. She says it looks like something a girl would wear to the beach.
Phil,"But I wear it anyway. See? I figure, why be alive if you can't do the things you're passionate about? What are you passionate about, Dylan?"
Phil,Fun! What else?
Phil,"Yeah! No, you don't really know what they're gonna do. The point is, you got your whole life ahead of you. Enjoy being single. I really got to play that song for you. This is all in there."
Phil,Awesome. Be right back.
Haley,"Hey, hey, come here. Is that guy over there with someone?"
Haley,Could you tell if there was anything going on between them?
Haley,He just wants to go 'cause he thinks it's an amusement park!
Manny,"I got to tell you, this is looking more and more like diverticulitis."
Jay,Do they say how to treat it? Like a heating pad or... Ohh!... There it is again.
Manny,"Well, describe the pain."
Jay,"It's like I'm being stabbed, but also like I ate a bad scallop that's stabbing me from the inside."
Manny,"That's colorful, but there's no box for that."
Gloria,What are you guys looking at?
Jay,Girls!
Manny,Huffington post... Girls.
Gloria,"Manny, let me see that screen. What did I tell you?"
Jay,It's not his fault. I asked him to look. I'm starting to think I have a serious problem here.
Gloria,"Yes, you do! That computer! You read it there, you think it here, you feel it here. You want to feel better? There... you're cured."
Jay,"Give me 15 minutes, then tell Florence Nightingale I went to the hospital."
Haley,I'm gonna kill her! I'm gonna kill him! I'm gonna kill both of them!
Claire,What happened?
Haley,Dylan has a new girlfriend!
Phil,When did that happen?
Claire,Who cares?
Phil,I'm just surprised he didn't say anything... to you.
Haley,He's not answering my texts. How could he do this to me?!
Claire,"Oh, honey, you were the one who broke up with him."
Haley,I didn't think he was gonna find someone so fast! Maybe he's better than I thought.
Claire,"No, he's not. What? No, he's not better! No, you know who's better? David... David the tutor. Smart, smart David? Maybe that's him right now! Do you want the house to yourself? For just a little while."
Haley,Who is she?
Haley,"Your new girlfriend. I need her name and address, so I can mess her up."
Haley,"Don't play dumb, Dylan."
Haley,"I saw you at that stupid restaurant, sharing a sundae with her ugly sweatshirt on the chair. Oh, is that the skank?"
Haley,"Well, then why aren't yo answering it!"
Haley,"Well, I want to talk to her. I'm gonna call her back and tell her to keep her hands off of what belongs to me."
Phil,Hello.
Haley,Dad?
Phil,Haley?
Haley,Oh...My...God... the sweatshirt? That was you with Dylan?!
Claire,"Wait, you're the other girl?"
Phil,"No, we're just friends!"
Claire,"Phil, what are you..."
Phil,Shh!
Claire,"Okay, put the phone down. What is going on?"
Phil,He needed someone to talk to. He took the break-up pretty hard.
Claire,But...
Haley,You did?
Haley,"Me too, baby."
Claire,Nice.
Claire,Mm-hmm.
Haley,"So, we're still broken up?"
Haley,Wow. Okay... Um... I don't know... I'll see you.
Claire,Bye.
Gloria,"Are you okay, baby? Do you need another pillow?"
Jay,"I know you think this is nothing, but he did say it could be an ulcer."
Gloria,He also said it could be gas. Do you want me to burp you? Come here. Come here.
Manny,"Dollars to doughnuts, it's diverticulitis."
Gloria,Aha!
Jay,I told you it was something. Aha!
Gloria,That can't be right. You have to check again!
Gloria,"No, Jay, if that's true, then I'm the worst wife in the whole wide world! I made you suffer for two whole days!"
Jay,"Honey, it's okay."
Gloria,"No, it's not okay! Why?! Why do I always almost kill my husbands?!"
Jay,"And I want to hear this story sometime, but I'm sort of counting down to a rupture here!"
Gloria,No!! You can't go without forgiving me! What if you die in there? What do I do without you?!
Jay,"I forgive you, but nobody dies of an appendectomy!"
Manny,"True, it's usually the anesthesia that gets you. You're over 60, right?"
Gloria,"I will never forget you, Jay!!"
Jay,"Could you go back to not caring, please?!"
Mitchell,"Ohh, Barb. I'm so sorry."
Mitchell,"Barb, it's my fault, too."
Mitchell,"Yes, yes, of course."
Mitchell,"Uh, Cam?"
Cameron,What is it?
Cameron,"Oh, great. Let me get my camera!"
Mitchell,"Okay, that's not necessary... No!"
Mitchell,No!
Mitchell,Force field! Force field!
Cameron,What's going on?
Cameron,"Momma! Listen, I think this might be one of those situations where Mitchell feels like you're crossing a boundary."
Cameron,Yeah.
Cameron,Yeah.
Mitchell,It's okay! It's okay.
Cameron,Yeah. Absolutely. Scooch together there.
Cameron,Okay.
Phil,Hey.
Haley,I miss him.
Phil,Yeah. He was your first real boyfriend.
Haley,"I keep expecting him to show up. He used to come by at night, and I'd sneak out to see him."
Phil,"Yeah, I know."
Haley,You knew?
Phil,His car is 30 years old and doesn't have a muffler. And he honked.
Haley,I loved that car.
Phil,"I rode in it to the guitar store. I felt like I was flying. I know it hurts now, sweetheart, but... that's how you know it was a relationship worth having."
