character,line
Mitchell,"Okay. Yeah, maybe it... maybe it didn't. Maybe we... maybe we misheard."
Cameron,"Yeah. Maybe she said ""truck."" Or... or ""duck."" Or ""luck."" She could have said ""yuck."""
Mitchell,"No, honey, if you're hungry, you can have some fruit."
Mitchell,I have two children.
Claire,"Phil? Phil, is this televised?"
Phil,I didn't tell you because I didn't want to make you nervous.
Claire,Great plan. Really good plan. Throw me for a curveball at the last minute.
Alex,"Mom, chill. It's just public access. My debate team's on public access, and the only people who watch me are you guys."
Phil,Yep. All the time.
Claire,So maybe nobody will see this?
Phil,No. We want people to see this. That's how you win elections. That's the whole point.
Claire,Mm-hmm.
Luke,"Then mom should do something so crazy and stupid, it goes viral."
Haley,"Mom, please don't go viral."
Claire,"Okay. I'll add that to my list of things not to do... don't touch my face, don't roll my eyes, don't point my fingers, and definitely don't go viral. Do any of you still believe in me?"
Phil,Of course we do. We're on your side.
Luke,The right side. Not the left.
Phil,Let's grab a seat.
Claire,Right. Left.
Alex,"Okay. Mom, just be confident."
Claire,"Mm-hmm? Based on what? I just lost a debate in my living room, and people think I'm unlikable."
Alex,That's just the word men use for powerful women because they feel threatened. So just forget everything else and be proud and powerful.
Claire,How did you get so smart?
Alex,I've always assumed adoption or baby switch.
Claire,Mm.
Alex,Hey. Hey. No kisses! Proud and powerful.
Claire,Sorry.
Alex,And no apologizing.
Claire,Yes! Shut up and get in there!
Alex,That's more like it!
Claire,Uh-huh!
Alex,Yeah!
Claire,"Oh, God."
Jay,"There she is! Go get 'em, Claire."
Claire,Thanks.
Gloria,Don't worry. We're going to cheer for you no matter what you say.
Claire,"Oh, good. More support from my loving family."
Phil,Sarcasm. Why'd you bring Stella?
Manny,She keeps getting out and jumping in the pool. We don't wanna take any chances because she can't swim.
Alex,Then why does she keep jumping in the pool?
Jay,I've been thinking about it. I got a theory. She might be suicidal.
Gloria,What? That's crazy. There's not such thing as doggy suicide.
Gloria,Stella is not suicidal. She's just... estupid.
Jay,You have no idea. This one's been against this little angel from the very beginning.
Gloria,So now this is my fault?
Jay,I think he knows what he's talking about. The man won a puggly.
Jay,We're done here.
Cameron,Do you have any idea what station this is on?
Mitchell,"Here, I'll look online."
Cameron,It's a Webcast? That would have been helpful to know 900 channels ago.
Mitchell,"No, it's on public access or something."
Mitchell,"Okay. Well, first, honey, we need to talk about something. It's about that word you said this morning."
Mitchell,"You know, the one that starts with ""f""?"
Mitchell,No.
Mitchell,No.
Cameron,"If she doesn't remember it, we shouldn't remind her."
Mitchell,"Oh, well, she said it three times."
Mitchell,"Cam, leave the room!"
Cameron,"No. I can do this. Lily, that is a bad word, and you are not allowed to say it ever."
Mitchell,"Okay, well, daddy shouldn't be laughing, and you should never say that word. Do you understand?"
Mitchell,"Okay. This is not a game, all right? If you say that word one more time, I'm gonna take away all your toys! I'm serious! She knows I'm not serious."
Cameron,What about the wedding? What if she says it there? She's like a ticking time bomb!
Mitchell,"Well, what are we gonna do, cancel?"
Cameron,"Yes. Maybe we just call and say, ""we're not going to any more weddings until the gays can get married."""
Mitchell,"Oh, so now we're political? We leave town on gay pride weekend because we don't like the traffic."
Claire,"26-12B has to do with noise pollution... something, sir, that you are guilty of right now."
Phil,"Oh, no she di'int!"
Alex,"Go, mom!"
Phil,Look at her eyes.
Luke,I know. They're a little too close together. It's been bugging me for years.
Phil,"No, she's in the zone. She's ready for anything."
Claire,I'm sorry? I'm not sorry. What?
Jay,"Oh, jeez."
Claire,That's not true.
Claire,"That is technically true, but in all fairness, it was Valentine's day."
Cameron,This is my new favorite show.
Mitchell,Shh!
Claire,"No, sir, he was looking for me, his wife, and he walked into the wrong room."
Haley,Do you believe this?
Luke,Talking dogs? I'm skeptical.
Alex,Be strong.
Claire,"I am glad that my opponent brought this up, as I feel that it speaks to his character more than mine. I think that we should raise the level of discourse and get back to the issues that the voters really care about."
Claire,I... don't think that's relevant.
Claire,"My personal life has nothing to do with this. Uh... the... my opponent has brought this up to distract from his own record, which shows that in... in six years, he has achieved nothing more than writing one ordinance that allows private parties to have more than eight dogs. Hmm. Hmm."
Jay,"It's like watching the ""hindenburg."""
Gloria,This is the most horrible thing I've ever seen in my life.
Phil,Excuse me!
Jay,Stand by.
Phil,"I am Phil Dunphy, and I am not a pervert. I, like a lot of men in this town, enjoy making love to my wife. I mean, um... I mean with their wives. Not me, them. Look, I should probably just sit down and say nothing. But it's too late. I am standing, and I'm obviously talking, and now you're looking at me, and I feel the need to keep going. First of all... No charges were filed. Everyone had a good laugh... about the situation, not... not about me. Everything's fine down there. Anywho... Where were we?"
Claire,All over YouTube. We went viral.
Phil,Some sick bastard auto-tuned me.
Phil,♪ I... Like a lot of men in this town. I enjoy making love to my wife... wife and I don't know how to stop. I am a pervert. Pervert... per... ♪
Gloria,Jay! Manny! We should have been there already!
Jay,"Gloria, I'm tying my tie!"
Manny,I'm accessorizing!
Gloria,"And I thought I was the woman. The door. Ay! Estella, no! No! Ay! No! No! Estella, don't do it! Don't kill yourself! You are a perfectly fine dog! I don't hate you! Estella, okay, I was a little mean to you, but that's no reason to kill yourself! You are young! You still have so much left to smell! Ay! I am... I go! I'm coming! I'm... Manny! Ay! Come on, Estella!"
Jay,What happened?
Manny,Are you okay?
Gloria,She did it again.
Jay,And you jumped in to save her?
Gloria,"No, Jay! I wanted to take a little swim before going to the wedding!"
Jay,"Get her a towel she's shaking like a leaf. Oh, no, no, I meant... I meant..."
Gloria,"Thank you, Jay. The dog towel for me. For the wife."
Claire,Hi!
Mitchell,"Hey, guys, hi. Hi."
Cameron,"Hey, what's shakin'? What's cooking?"
Claire,"You saw the debate, didn't you?"
Cameron,: The de-what?
Mitchell,"No, that wasn't... that was today? No, no. Was that on today? Oh, I didn't remember."
Claire,You are the worst liars.
Mitchell,It was phenomenal television.
Haley,"Oh, Lily. What a... dress."
Cameron,"Oh, well, you ain't seen nothing yet. How about there... we go."
Haley,Wow. Ohh.
Alex,Yikes.
Luke,She looks like a lite brite.
Claire,"Luke, honey. Lily, sweetie, are you excited to be a flower girl? Yeah? Little bit nervous? Yeah? Why isn't she talking to me? Did she see the debate, too?"
Mitchell,"Nope, she's on verbal lockdown."
Claire,Oh?
Cameron,She's been dropping a certain curse word all day.
Mitchell,"Yeah, so we're just hoping the next one doesn't happen during the wedding."
Phil,"If it does, it'll be the second most embarrassing thing to happen to our family today."
Claire,"Phil, you said it wasn't that bad."
Phil,That was in the car. We're in a church now.
Claire,Honey...
Luke,Somebody turn her off. I think I'm having a seizure.
Phil,"Oh, buddy."
Claire,Oh. Yeah.
Gloria,"Oh, good. I thought that we were going to miss Lily."
Cameron,Ships at sea wouldn't miss Lily. Where have you guys been?
Gloria,I had to jump in the pool to save the stupid dog...
Jay,Who she loves.
Gloria,That I didn't let her down doesn't mean that I love her. I barely got Manny back in the pool after that possum incident.
Manny,"I thought it drowned, but turns out it was just playing possum."
Gloria,"Yes, papi."
Phil,Good job!
Claire,You know what the worst part of today was?
Alex,I imagine it's hard to choose.
Claire,"When everything was melting down, I realized I had an answer to your question why I was running. I wanted to make my family proud, and I did the exact opposite."
Alex,No.
Claire,"No, I did. I totally embarrassed you."
Alex,"No. No, dad embarrassed me. I was proud of you. I think it's cool you're running for local office. I mean, it's totally nerdy, and that's kind of my thing."
Claire,Hmm. Maybe it's kind of our thing.
Phil,"Ah. Some day, I'll walk you down the aisle."
Haley,If you're not in perv’ jail.
Mitchell,Really?
Cameron,"Well, you know I cry at weddings."
Mitchell,"Oh, no."
Cameron,What?
Mitchell,Stop... stop crying.
Cameron,"Well, just because you have ice water in your veins, doesn't mean that..."
Mitchell,"No. No, Lily... No. Lily... He's fine. Daddy's fine. Daddy's not sad."
Cameron,You see? I told you it was funny.
Cameron,Excuse us. Congratulations.
Jay,"Go on, you little motorboat! Look at her go! Where's she going? Oh, jeez, I think she's trying to get herself sucked into the filter. What'd you say to her?"
Gloria,I didn't say anything!
Manny,"Wait a second. Jay, look."
Gloria,See? She was not trying to kill herself. She was just trying to get to the squeaky wiener!
Jay,That must be why she's been jumping in. It must have been there all the time. That's hilarious!
Gloria,"Ay, si! No, it's not!"
Jay,Not now. I'm saying it will be. Later.
Phil,"Oh, I hope Tad likes salmon. It's a bit of a risk serving fish to a first-time diner at Dunphy's. Maybe I should marinate a steak for backup."
Alex,I think someone has a man crush.
Phil,"First of all, I would never date a potential client."
Claire,"That's ""first of all""?"
Phil,"Secondly, I really need this to go well so he makes me his realtor. This guy's flipping properties like they're extras in a kung fu movie."
Alex,So you're just kissing up to this guy for his money?
Phil,"Not just. I really like him. He travels the world doing charity work, rock climbs, flies planes..."
Luke,How does he have time to do all that?
Phil,"Got divorced, and his whole life opened up. Guy's living the dream. His dream. Not my dream. I'm living my dream. You're my dream."
